app_id,status,reason,approved,rate
516341,Rejected,High Risk,0,0.0
516342,Rejected,High Risk,0,0.0
516343,Rejected,High Risk,0,0.0
516344,Rejected,Low Income,0,0.0
516345,Rejected,Low Credit Score,0,0.0
516346,Approved,Meets Policy,1634000,15.46
516347,Rejected,High Risk,0,0.0
516348,Rejected,Low Credit Score,0,0.0
516349,Rejected,Policy Review,0,0.0
516350,Approved,Meets Policy,284000,9.65
516351,Rejected,Policy Review,0,0.0
516352,Approved,Meets Policy,1220000,13.96
516353,Rejected,High Risk,0,0.0
516354,Rejected,Policy Review,0,0.0
516355,Manual Review,High Risk,0,0.0
516356,Rejected,Policy Review,0,0.0
516357,Approved,Meets Policy,148000,10.73
516358,Rejected,Policy Review,0,0.0
516359,Rejected,High Risk,0,0.0
516360,Rejected,Verification Failed,0,0.0
516361,Rejected,Policy Review,0,0.0
516362,Approved,Meets Policy,1060000,13.72
516363,Rejected,High Risk,0,0.0
516364,Rejected,High Risk,0,0.0
516365,Rejected,High Risk,0,0.0
516366,Rejected,High Risk,0,0.0
516367,Manual Review,High Risk,0,0.0
516368,Rejected,High Risk,0,0.0
516369,Rejected,Verification Failed,0,0.0
516370,Rejected,High Risk,0,0.0
516371,Rejected,High Risk,0,0.0
516372,Rejected,High Risk,0,0.0
516373,Rejected,High Risk,0,0.0
516374,Rejected,High Risk,0,0.0
516375,Rejected,High Risk,0,0.0
516376,Rejected,High Risk,0,0.0
516377,Manual Review,High Risk,0,0.0
516378,Rejected,Policy Review,0,0.0
516379,Rejected,High Risk,0,0.0
516380,Rejected,High Risk,0,0.0
516381,Rejected,High Risk,0,0.0
516382,Rejected,High Risk,0,0.0
516383,Rejected,High Risk,0,0.0
516384,Rejected,Low Credit Score,0,0.0
516385,Rejected,High Risk,0,0.0
516386,Rejected,High Risk,0,0.0
516387,Rejected,Policy Review,0,0.0
516388,Rejected,Policy Review,0,0.0
516389,Rejected,High Risk,0,0.0
516390,Rejected,High Risk,0,0.0
516391,Rejected,High Risk,0,0.0
516392,Rejected,High Risk,0,0.0
516393,Rejected,Low Income,0,0.0
516394,Manual Review,High Risk,0,0.0
516395,Rejected,High Risk,0,0.0
516396,Rejected,High Risk,0,0.0
516397,Rejected,High Risk,0,0.0
516398,Approved,Meets Policy,1936000,12.44
516399,Rejected,Policy Review,0,0.0
516400,Approved,Meets Policy,183000,8.57
516401,Rejected,High Risk,0,0.0
516402,Rejected,Verification Failed,0,0.0
516403,Rejected,High Risk,0,0.0
516404,Rejected,High Risk,0,0.0
516405,Rejected,High Risk,0,0.0
516406,Approved,Meets Policy,422000,14.21
516407,Rejected,High Risk,0,0.0
516408,Approved,Meets Policy,188000,10.87
516409,Rejected,High Risk,0,0.0
516410,Approved,Meets Policy,506000,13.61
516411,Rejected,High Risk,0,0.0
516412,Rejected,Low Credit Score,0,0.0
516413,Rejected,Low Credit Score,0,0.0
516414,Rejected,High Risk,0,0.0
516415,Rejected,Low Income,0,0.0
516416,Rejected,High Risk,0,0.0
516417,Rejected,High Risk,0,0.0
516418,Rejected,Low Income,0,0.0
516419,Rejected,High Risk,0,0.0
516420,Rejected,High Risk,0,0.0
516421,Rejected,High Risk,0,0.0
516422,Manual Review,High Risk,0,0.0
516423,Rejected,High Risk,0,0.0
516424,Rejected,Policy Review,0,0.0
516425,Rejected,Low Credit Score,0,0.0
516426,Rejected,High Risk,0,0.0
516427,Rejected,High Risk,0,0.0
516428,Rejected,High Risk,0,0.0
516429,Rejected,High Risk,0,0.0
516430,Rejected,Low Credit Score,0,0.0
516431,Rejected,Policy Review,0,0.0
516432,Rejected,High Risk,0,0.0
516433,Rejected,Low Credit Score,0,0.0
516434,Rejected,High Risk,0,0.0
516435,Rejected,Low Income,0,0.0
516436,Rejected,Policy Review,0,0.0
516437,Rejected,Policy Review,0,0.0
516438,Rejected,High Risk,0,0.0
516439,Rejected,High Risk,0,0.0
516440,Manual Review,High Risk,0,0.0
516441,Rejected,Policy Review,0,0.0
516442,Approved,Meets Policy,266000,9.0
516443,Rejected,High Risk,0,0.0
516444,Rejected,Low Credit Score,0,0.0
516445,Approved,Meets Policy,1107000,11.42
516446,Rejected,Verification Failed,0,0.0
516447,Rejected,Policy Review,0,0.0
516448,Approved,Meets Policy,61000,10.25
516449,Rejected,Verification Failed,0,0.0
516450,Rejected,High Risk,0,0.0
516451,Approved,Meets Policy,241000,12.88
516452,Rejected,Policy Review,0,0.0
516453,Approved,Meets Policy,1859000,16.01
516454,Rejected,High Risk,0,0.0
516455,Rejected,High Risk,0,0.0
516456,Manual Review,High Risk,0,0.0
516457,Rejected,Low Income,0,0.0
516458,Rejected,High Risk,0,0.0
516459,Approved,Meets Policy,2739000,12.6
516460,Manual Review,High Risk,0,0.0
516461,Rejected,Policy Review,0,0.0
516462,Approved,Meets Policy,1223000,16.02
516463,Rejected,High Risk,0,0.0
516464,Manual Review,High Risk,0,0.0
516465,Rejected,High Risk,0,0.0
516466,Approved,Meets Policy,219000,13.71
516467,Rejected,High Risk,0,0.0
516468,Rejected,High Risk,0,0.0
516469,Manual Review,Low Credit Score,0,0.0
516470,Rejected,High Risk,0,0.0
516471,Rejected,High Risk,0,0.0
516472,Rejected,High Risk,0,0.0
516473,Rejected,Low Credit Score,0,0.0
516474,Rejected,High Risk,0,0.0
516475,Rejected,High Risk,0,0.0
516476,Rejected,High Risk,0,0.0
516477,Rejected,High Risk,0,0.0
516478,Rejected,Low Credit Score,0,0.0
516479,Rejected,Low Income,0,0.0
516480,Rejected,High Risk,0,0.0
516481,Rejected,High Risk,0,0.0
516482,Manual Review,Policy Review,0,0.0
516483,Rejected,High Risk,0,0.0
516484,Rejected,Verification Failed,0,0.0
516485,Rejected,High Risk,0,0.0
516486,Rejected,Verification Failed,0,0.0
516487,Approved,Meets Policy,1478000,13.54
516488,Rejected,High Risk,0,0.0
516489,Rejected,High Risk,0,0.0
516490,Rejected,Low Credit Score,0,0.0
516491,Rejected,High Risk,0,0.0
516492,Rejected,Verification Failed,0,0.0
516493,Rejected,High Risk,0,0.0
516494,Approved,Meets Policy,4623000,9.51
516495,Rejected,Low Credit Score,0,0.0
516496,Approved,Meets Policy,96000,11.65
516497,Rejected,Low Income,0,0.0
516498,Rejected,High Risk,0,0.0
516499,Rejected,High Risk,0,0.0
516500,Rejected,High Risk,0,0.0
516501,Rejected,High Risk,0,0.0
516502,Rejected,High Risk,0,0.0
516503,Rejected,Low Credit Score,0,0.0
516504,Rejected,High Risk,0,0.0
516505,Rejected,High Risk,0,0.0
516506,Rejected,Verification Failed,0,0.0
516507,Manual Review,High Risk,0,0.0
516508,Rejected,Policy Review,0,0.0
516509,Approved,Meets Policy,3115000,17.85
516510,Approved,Meets Policy,146000,12.41
516511,Rejected,Low Credit Score,0,0.0
516512,Approved,Meets Policy,1465000,9.45
516513,Approved,Meets Policy,153000,18.43
516514,Approved,Meets Policy,540000,12.53
516515,Rejected,High Risk,0,0.0
516516,Rejected,Low Income,0,0.0
516517,Rejected,Policy Review,0,0.0
516518,Rejected,High Risk,0,0.0
516519,Rejected,High Risk,0,0.0
516520,Approved,Meets Policy,460000,15.0
516521,Rejected,High Risk,0,0.0
516522,Approved,Meets Policy,729000,18.38
516523,Rejected,High Risk,0,0.0
516524,Rejected,High Risk,0,0.0
516525,Rejected,Policy Review,0,0.0
516526,Rejected,High Risk,0,0.0
516527,Rejected,High Risk,0,0.0
516528,Rejected,High Risk,0,0.0
516529,Rejected,Verification Failed,0,0.0
516530,Rejected,Policy Review,0,0.0
516531,Rejected,High Risk,0,0.0
516532,Rejected,High Risk,0,0.0
516533,Approved,Meets Policy,855000,11.36
516534,Rejected,Low Credit Score,0,0.0
516535,Rejected,Low Credit Score,0,0.0
516536,Approved,Meets Policy,944000,15.21
516537,Rejected,Low Credit Score,0,0.0
516538,Rejected,Policy Review,0,0.0
516539,Rejected,Low Credit Score,0,0.0
516540,Rejected,Verification Failed,0,0.0
516541,Rejected,Low Credit Score,0,0.0
516542,Approved,Meets Policy,320000,17.56
516543,Rejected,High Risk,0,0.0
516544,Rejected,High Risk,0,0.0
516545,Rejected,High Risk,0,0.0
516546,Rejected,High Risk,0,0.0
516547,Rejected,Low Credit Score,0,0.0
516548,Rejected,Policy Review,0,0.0
516549,Approved,Meets Policy,1453000,13.51
516550,Rejected,High Risk,0,0.0
516551,Approved,Meets Policy,442000,14.27
516552,Approved,Meets Policy,2035000,17.74
516553,Rejected,Verification Failed,0,0.0
516554,Rejected,Policy Review,0,0.0
516555,Rejected,High Risk,0,0.0
516556,Rejected,High Risk,0,0.0
516557,Rejected,High Risk,0,0.0
516558,Rejected,Low Credit Score,0,0.0
516559,Rejected,Low Credit Score,0,0.0
516560,Approved,Meets Policy,2856000,14.56
516561,Rejected,Policy Review,0,0.0
516562,Approved,Meets Policy,1602000,15.48
516563,Approved,Meets Policy,449000,14.73
516564,Rejected,Policy Review,0,0.0
516565,Approved,Meets Policy,529000,12.75
516566,Rejected,Policy Review,0,0.0
516567,Rejected,High Risk,0,0.0
516568,Rejected,High Risk,0,0.0
516569,Rejected,High Risk,0,0.0
516570,Rejected,High Risk,0,0.0
516571,Rejected,High Risk,0,0.0
516572,Rejected,High Risk,0,0.0
516573,Rejected,Verification Failed,0,0.0
516574,Manual Review,High Risk,0,0.0
516575,Rejected,High Risk,0,0.0
516576,Approved,Meets Policy,1259000,18.24
516577,Rejected,High Risk,0,0.0
516578,Manual Review,High Risk,0,0.0
516579,Rejected,High Risk,0,0.0
516580,Approved,Meets Policy,207000,18.11
516581,Approved,Meets Policy,514000,15.0
516582,Rejected,High Risk,0,0.0
516583,Rejected,Policy Review,0,0.0
516584,Rejected,High Risk,0,0.0
516585,Rejected,Policy Review,0,0.0
516586,Rejected,Policy Review,0,0.0
516587,Rejected,High Risk,0,0.0
516588,Manual Review,Low Credit Score,0,0.0
516589,Rejected,High Risk,0,0.0
516590,Rejected,High Risk,0,0.0
516591,Rejected,Policy Review,0,0.0
516592,Rejected,High Risk,0,0.0
516593,Rejected,Policy Review,0,0.0
516594,Approved,Meets Policy,387000,11.94
516595,Rejected,High Risk,0,0.0
516596,Rejected,High Risk,0,0.0
516597,Rejected,High Risk,0,0.0
516598,Rejected,High Risk,0,0.0
516599,Rejected,Policy Review,0,0.0
516600,Rejected,High Risk,0,0.0
516601,Manual Review,High Risk,0,0.0
516602,Rejected,Policy Review,0,0.0
516603,Rejected,High Risk,0,0.0
516604,Rejected,High Risk,0,0.0
516605,Rejected,High Risk,0,0.0
516606,Rejected,High Risk,0,0.0
516607,Rejected,Policy Review,0,0.0
516608,Rejected,High Risk,0,0.0
516609,Rejected,High Risk,0,0.0
516610,Rejected,High Risk,0,0.0
516611,Rejected,Low Credit Score,0,0.0
516612,Approved,Meets Policy,1088000,8.55
516613,Rejected,Verification Failed,0,0.0
516614,Rejected,High Risk,0,0.0
516615,Rejected,Low Credit Score,0,0.0
516616,Rejected,Low Credit Score,0,0.0
516617,Rejected,Low Credit Score,0,0.0
516618,Approved,Meets Policy,1611000,11.27
516619,Rejected,High Risk,0,0.0
516620,Rejected,Low Income,0,0.0
516621,Rejected,Policy Review,0,0.0
516622,Approved,Meets Policy,753000,14.76
516623,Rejected,High Risk,0,0.0
516624,Rejected,High Risk,0,0.0
516625,Rejected,High Risk,0,0.0
516626,Rejected,Policy Review,0,0.0
516627,Approved,Meets Policy,1119000,15.92
516628,Rejected,High Risk,0,0.0
516629,Approved,Meets Policy,271000,14.39
516630,Rejected,High Risk,0,0.0
516631,Rejected,High Risk,0,0.0
516632,Approved,Meets Policy,736000,13.46
516633,Approved,Meets Policy,4076000,13.72
516634,Rejected,High Risk,0,0.0
516635,Rejected,High Risk,0,0.0
516636,Rejected,High Risk,0,0.0
516637,Rejected,High Risk,0,0.0
516638,Approved,Meets Policy,4462000,12.39
516639,Rejected,High Risk,0,0.0
516640,Rejected,High Risk,0,0.0
516641,Approved,Meets Policy,154000,11.79
516642,Rejected,Policy Review,0,0.0
516643,Rejected,High Risk,0,0.0
516644,Rejected,Policy Review,0,0.0
516645,Rejected,High Risk,0,0.0
516646,Approved,Meets Policy,469000,14.86
516647,Rejected,Policy Review,0,0.0
516648,Rejected,High Risk,0,0.0
516649,Approved,Meets Policy,1681000,10.41
516650,Approved,Meets Policy,542000,12.12
516651,Rejected,High Risk,0,0.0
516652,Rejected,High Risk,0,0.0
516653,Rejected,Low Income,0,0.0
516654,Manual Review,Policy Review,0,0.0
516655,Rejected,High Risk,0,0.0
516656,Rejected,High Risk,0,0.0
516657,Approved,Meets Policy,3033000,16.42
516658,Rejected,High Risk,0,0.0
516659,Rejected,Low Credit Score,0,0.0
516660,Rejected,Low Income,0,0.0
516661,Rejected,High Risk,0,0.0
516662,Rejected,High Risk,0,0.0
516663,Rejected,Policy Review,0,0.0
516664,Rejected,Verification Failed,0,0.0
516665,Rejected,Policy Review,0,0.0
516666,Rejected,High Risk,0,0.0
516667,Approved,Meets Policy,420000,17.83
516668,Rejected,Verification Failed,0,0.0
516669,Rejected,High Risk,0,0.0
516670,Manual Review,Low Credit Score,0,0.0
516671,Rejected,High Risk,0,0.0
516672,Rejected,High Risk,0,0.0
516673,Rejected,High Risk,0,0.0
516674,Rejected,High Risk,0,0.0
516675,Rejected,Policy Review,0,0.0
516676,Rejected,Low Credit Score,0,0.0
516677,Approved,Meets Policy,731000,17.6
516678,Rejected,Verification Failed,0,0.0
516679,Rejected,High Risk,0,0.0
516680,Rejected,Low Income,0,0.0
516681,Approved,Meets Policy,236000,10.9
516682,Rejected,Verification Failed,0,0.0
516683,Rejected,High Risk,0,0.0
516684,Rejected,High Risk,0,0.0
516685,Rejected,High Risk,0,0.0
516686,Rejected,High Risk,0,0.0
516687,Rejected,Policy Review,0,0.0
516688,Approved,Meets Policy,796000,16.83
516689,Rejected,High Risk,0,0.0
516690,Rejected,High Risk,0,0.0
516691,Approved,Meets Policy,61000,13.66
516692,Rejected,High Risk,0,0.0
516693,Rejected,High Risk,0,0.0
516694,Rejected,High Risk,0,0.0
516695,Rejected,Policy Review,0,0.0
516696,Rejected,High Risk,0,0.0
516697,Rejected,High Risk,0,0.0
516698,Rejected,High Risk,0,0.0
516699,Approved,Meets Policy,1942000,14.72
516700,Rejected,High Risk,0,0.0
516701,Manual Review,Policy Review,0,0.0
516702,Rejected,High Risk,0,0.0
516703,Approved,Meets Policy,529000,13.66
516704,Rejected,High Risk,0,0.0
516705,Manual Review,Low Credit Score,0,0.0
516706,Rejected,High Risk,0,0.0
516707,Rejected,High Risk,0,0.0
516708,Approved,Meets Policy,417000,13.88
516709,Rejected,Policy Review,0,0.0
516710,Rejected,Low Income,0,0.0
516711,Manual Review,Verification Failed,0,0.0
516712,Rejected,High Risk,0,0.0
516713,Rejected,Policy Review,0,0.0
516714,Rejected,High Risk,0,0.0
516715,Rejected,High Risk,0,0.0
516716,Rejected,Verification Failed,0,0.0
516717,Rejected,Policy Review,0,0.0
516718,Rejected,Policy Review,0,0.0
516719,Rejected,High Risk,0,0.0
516720,Rejected,Policy Review,0,0.0
516721,Rejected,High Risk,0,0.0
516722,Approved,Meets Policy,300000,10.74
516723,Rejected,Low Credit Score,0,0.0
516724,Approved,Meets Policy,3877000,9.87
516725,Rejected,High Risk,0,0.0
516726,Rejected,Policy Review,0,0.0
516727,Rejected,Policy Review,0,0.0
516728,Rejected,Policy Review,0,0.0
516729,Rejected,High Risk,0,0.0
516730,Rejected,High Risk,0,0.0
516731,Rejected,Verification Failed,0,0.0
516732,Rejected,High Risk,0,0.0
516733,Rejected,High Risk,0,0.0
516734,Rejected,Policy Review,0,0.0
516735,Rejected,Low Credit Score,0,0.0
516736,Rejected,High Risk,0,0.0
516737,Rejected,High Risk,0,0.0
516738,Rejected,Low Credit Score,0,0.0
516739,Rejected,High Risk,0,0.0
516740,Rejected,Low Credit Score,0,0.0
516741,Rejected,High Risk,0,0.0
516742,Rejected,Low Credit Score,0,0.0
516743,Rejected,High Risk,0,0.0
516744,Manual Review,Low Credit Score,0,0.0
516745,Manual Review,High Risk,0,0.0
516746,Approved,Meets Policy,281000,12.49
516747,Rejected,High Risk,0,0.0
516748,Rejected,Low Credit Score,0,0.0
516749,Rejected,Policy Review,0,0.0
516750,Rejected,Verification Failed,0,0.0
516751,Rejected,High Risk,0,0.0
516752,Rejected,Verification Failed,0,0.0
516753,Approved,Meets Policy,157000,18.48
516754,Rejected,Low Credit Score,0,0.0
516755,Rejected,Low Credit Score,0,0.0
516756,Rejected,High Risk,0,0.0
516757,Rejected,High Risk,0,0.0
516758,Rejected,High Risk,0,0.0
516759,Rejected,High Risk,0,0.0
516760,Rejected,Policy Review,0,0.0
516761,Rejected,Policy Review,0,0.0
516762,Rejected,High Risk,0,0.0
516763,Rejected,High Risk,0,0.0
516764,Rejected,High Risk,0,0.0
516765,Rejected,High Risk,0,0.0
516766,Approved,Meets Policy,375000,17.34
516767,Rejected,High Risk,0,0.0
516768,Rejected,High Risk,0,0.0
516769,Rejected,High Risk,0,0.0
516770,Approved,Meets Policy,731000,16.88
516771,Rejected,High Risk,0,0.0
516772,Rejected,High Risk,0,0.0
516773,Rejected,High Risk,0,0.0
516774,Rejected,Policy Review,0,0.0
516775,Rejected,High Risk,0,0.0
516776,Rejected,High Risk,0,0.0
516777,Approved,Meets Policy,1182000,10.5
516778,Rejected,High Risk,0,0.0
516779,Rejected,Low Credit Score,0,0.0
516780,Rejected,High Risk,0,0.0
516781,Rejected,High Risk,0,0.0
516782,Rejected,Low Credit Score,0,0.0
516783,Rejected,High Risk,0,0.0
516784,Rejected,High Risk,0,0.0
516785,Rejected,High Risk,0,0.0
516786,Approved,Meets Policy,4020000,14.04
516787,Manual Review,High Risk,0,0.0
516788,Rejected,Policy Review,0,0.0
516789,Rejected,High Risk,0,0.0
516790,Rejected,High Risk,0,0.0
516791,Rejected,Policy Review,0,0.0
516792,Rejected,High Risk,0,0.0
516793,Rejected,Low Income,0,0.0
516794,Rejected,High Risk,0,0.0
516795,Rejected,High Risk,0,0.0
516796,Manual Review,High Risk,0,0.0
516797,Rejected,High Risk,0,0.0
516798,Approved,Meets Policy,814000,10.11
516799,Rejected,Verification Failed,0,0.0
516800,Rejected,Low Credit Score,0,0.0
516801,Approved,Meets Policy,757000,11.32
516802,Rejected,Policy Review,0,0.0
516803,Rejected,Low Credit Score,0,0.0
516804,Rejected,High Risk,0,0.0
516805,Rejected,High Risk,0,0.0
516806,Rejected,High Risk,0,0.0
516807,Rejected,Low Credit Score,0,0.0
516808,Rejected,High Risk,0,0.0
516809,Rejected,High Risk,0,0.0
516810,Rejected,Policy Review,0,0.0
516811,Rejected,Verification Failed,0,0.0
516812,Rejected,High Risk,0,0.0
516813,Rejected,High Risk,0,0.0
516814,Rejected,High Risk,0,0.0
516815,Manual Review,High Risk,0,0.0
516816,Rejected,Policy Review,0,0.0
516817,Approved,Meets Policy,1220000,10.57
516818,Rejected,High Risk,0,0.0
516819,Manual Review,Policy Review,0,0.0
516820,Rejected,High Risk,0,0.0
516821,Approved,Meets Policy,1022000,17.48
516822,Rejected,High Risk,0,0.0
516823,Manual Review,Policy Review,0,0.0
516824,Rejected,High Risk,0,0.0
516825,Rejected,High Risk,0,0.0
516826,Rejected,High Risk,0,0.0
516827,Rejected,High Risk,0,0.0
516828,Rejected,Low Credit Score,0,0.0
516829,Rejected,High Risk,0,0.0
516830,Rejected,High Risk,0,0.0
516831,Rejected,Policy Review,0,0.0
516832,Rejected,High Risk,0,0.0
516833,Rejected,Low Credit Score,0,0.0
516834,Rejected,Policy Review,0,0.0
516835,Approved,Meets Policy,1994000,9.09
516836,Rejected,Low Credit Score,0,0.0
516837,Rejected,Low Credit Score,0,0.0
516838,Rejected,High Risk,0,0.0
516839,Rejected,High Risk,0,0.0
516840,Rejected,High Risk,0,0.0
516841,Manual Review,High Risk,0,0.0
516842,Approved,Meets Policy,362000,12.22
516843,Rejected,High Risk,0,0.0
516844,Approved,Meets Policy,1260000,16.41
516845,Rejected,High Risk,0,0.0
516846,Rejected,Policy Review,0,0.0
516847,Rejected,High Risk,0,0.0
516848,Rejected,High Risk,0,0.0
516849,Rejected,High Risk,0,0.0
516850,Approved,Meets Policy,250000,12.42
516851,Rejected,High Risk,0,0.0
516852,Rejected,Low Credit Score,0,0.0
516853,Approved,Meets Policy,423000,16.69
516854,Rejected,High Risk,0,0.0
516855,Rejected,Policy Review,0,0.0
516856,Rejected,Low Credit Score,0,0.0
516857,Rejected,High Risk,0,0.0
516858,Rejected,High Risk,0,0.0
516859,Rejected,High Risk,0,0.0
516860,Rejected,Policy Review,0,0.0
516861,Rejected,High Risk,0,0.0
516862,Rejected,Low Credit Score,0,0.0
516863,Rejected,High Risk,0,0.0
516864,Rejected,Low Credit Score,0,0.0
516865,Approved,Meets Policy,1243000,17.17
516866,Rejected,High Risk,0,0.0
516867,Rejected,Low Credit Score,0,0.0
516868,Rejected,High Risk,0,0.0
516869,Rejected,Low Credit Score,0,0.0
516870,Rejected,High Risk,0,0.0
516871,Rejected,Policy Review,0,0.0
516872,Approved,Meets Policy,484000,15.41
516873,Rejected,High Risk,0,0.0
516874,Rejected,High Risk,0,0.0
516875,Approved,Meets Policy,407000,16.39
516876,Approved,Meets Policy,4482000,8.54
516877,Rejected,Policy Review,0,0.0
516878,Manual Review,High Risk,0,0.0
516879,Rejected,Low Credit Score,0,0.0
516880,Rejected,Verification Failed,0,0.0
516881,Rejected,High Risk,0,0.0
516882,Rejected,High Risk,0,0.0
516883,Rejected,High Risk,0,0.0
516884,Rejected,High Risk,0,0.0
516885,Approved,Meets Policy,311000,11.75
516886,Rejected,High Risk,0,0.0
516887,Approved,Meets Policy,3862000,10.24
516888,Rejected,High Risk,0,0.0
516889,Rejected,High Risk,0,0.0
516890,Approved,Meets Policy,939000,9.0
516891,Manual Review,Policy Review,0,0.0
516892,Rejected,High Risk,0,0.0
516893,Rejected,High Risk,0,0.0
516894,Rejected,High Risk,0,0.0
516895,Rejected,High Risk,0,0.0
516896,Approved,Meets Policy,874000,13.34
516897,Approved,Meets Policy,1409000,16.36
516898,Rejected,High Risk,0,0.0
516899,Rejected,Low Credit Score,0,0.0
516900,Rejected,High Risk,0,0.0
516901,Rejected,High Risk,0,0.0
516902,Rejected,Low Income,0,0.0
516903,Rejected,High Risk,0,0.0
516904,Rejected,Low Credit Score,0,0.0
516905,Approved,Meets Policy,288000,17.27
516906,Rejected,High Risk,0,0.0
516907,Rejected,High Risk,0,0.0
516908,Approved,Meets Policy,2504000,11.86
516909,Manual Review,High Risk,0,0.0
516910,Rejected,High Risk,0,0.0
516911,Rejected,Policy Review,0,0.0
516912,Rejected,Verification Failed,0,0.0
516913,Rejected,High Risk,0,0.0
516914,Rejected,Low Credit Score,0,0.0
516915,Rejected,High Risk,0,0.0
516916,Manual Review,High Risk,0,0.0
516917,Rejected,High Risk,0,0.0
516918,Rejected,Verification Failed,0,0.0
516919,Rejected,High Risk,0,0.0
516920,Manual Review,Low Credit Score,0,0.0
516921,Rejected,Low Credit Score,0,0.0
516922,Rejected,High Risk,0,0.0
516923,Rejected,High Risk,0,0.0
516924,Rejected,High Risk,0,0.0
516925,Approved,Meets Policy,1620000,10.89
516926,Rejected,High Risk,0,0.0
516927,Approved,Meets Policy,875000,11.78
516928,Approved,Meets Policy,465000,15.0
516929,Approved,Meets Policy,125000,17.19
516930,Rejected,Low Credit Score,0,0.0
516931,Rejected,Low Credit Score,0,0.0
516932,Rejected,Verification Failed,0,0.0
516933,Rejected,High Risk,0,0.0
516934,Rejected,High Risk,0,0.0
516935,Rejected,Policy Review,0,0.0
516936,Rejected,High Risk,0,0.0
516937,Rejected,Low Credit Score,0,0.0
516938,Rejected,High Risk,0,0.0
516939,Rejected,High Risk,0,0.0
516940,Rejected,High Risk,0,0.0
516941,Rejected,High Risk,0,0.0
516942,Rejected,High Risk,0,0.0
516943,Manual Review,High Risk,0,0.0
516944,Rejected,Low Credit Score,0,0.0
516945,Rejected,High Risk,0,0.0
516946,Rejected,High Risk,0,0.0
516947,Approved,Meets Policy,159000,16.31
516948,Rejected,Policy Review,0,0.0
516949,Approved,Meets Policy,1007000,14.92
516950,Approved,Meets Policy,3082000,12.23
516951,Rejected,Policy Review,0,0.0
516952,Rejected,High Risk,0,0.0
516953,Rejected,High Risk,0,0.0
516954,Rejected,High Risk,0,0.0
516955,Rejected,High Risk,0,0.0
516956,Approved,Meets Policy,367000,14.7
516957,Rejected,High Risk,0,0.0
516958,Rejected,High Risk,0,0.0
516959,Rejected,Low Credit Score,0,0.0
516960,Rejected,Policy Review,0,0.0
516961,Rejected,High Risk,0,0.0
516962,Rejected,Policy Review,0,0.0
516963,Rejected,Policy Review,0,0.0
516964,Rejected,High Risk,0,0.0
516965,Manual Review,High Risk,0,0.0
516966,Approved,Meets Policy,3399000,15.18
516967,Rejected,Low Credit Score,0,0.0
516968,Rejected,High Risk,0,0.0
516969,Rejected,Low Income,0,0.0
516970,Rejected,High Risk,0,0.0
516971,Approved,Meets Policy,66000,10.69
516972,Rejected,High Risk,0,0.0
516973,Rejected,High Risk,0,0.0
516974,Rejected,High Risk,0,0.0
516975,Rejected,High Risk,0,0.0
516976,Rejected,High Risk,0,0.0
516977,Rejected,Low Credit Score,0,0.0
516978,Rejected,Policy Review,0,0.0
516979,Rejected,High Risk,0,0.0
516980,Rejected,Low Income,0,0.0
516981,Rejected,High Risk,0,0.0
516982,Rejected,High Risk,0,0.0
516983,Rejected,High Risk,0,0.0
516984,Rejected,Low Income,0,0.0
516985,Rejected,High Risk,0,0.0
516986,Approved,Meets Policy,1132000,14.85
516987,Rejected,High Risk,0,0.0
516988,Rejected,High Risk,0,0.0
516989,Approved,Meets Policy,445000,18.45
516990,Rejected,High Risk,0,0.0
516991,Rejected,Policy Review,0,0.0
516992,Rejected,Verification Failed,0,0.0
516993,Rejected,High Risk,0,0.0
516994,Approved,Meets Policy,368000,14.72
516995,Rejected,High Risk,0,0.0
516996,Rejected,High Risk,0,0.0
516997,Rejected,Low Credit Score,0,0.0
516998,Rejected,High Risk,0,0.0
516999,Rejected,High Risk,0,0.0
517000,Rejected,High Risk,0,0.0
517001,Rejected,High Risk,0,0.0
517002,Manual Review,Low Income,0,0.0
517003,Rejected,High Risk,0,0.0
517004,Rejected,High Risk,0,0.0
517005,Approved,Meets Policy,440000,11.84
517006,Rejected,Low Income,0,0.0
517007,Rejected,Policy Review,0,0.0
517008,Rejected,High Risk,0,0.0
517009,Approved,Meets Policy,1444000,15.39
517010,Approved,Meets Policy,767000,9.73
517011,Approved,Meets Policy,59000,15.21
517012,Rejected,High Risk,0,0.0
517013,Rejected,High Risk,0,0.0
517014,Approved,Meets Policy,1140000,15.05
517015,Rejected,Low Credit Score,0,0.0
517016,Rejected,Policy Review,0,0.0
517017,Rejected,Low Income,0,0.0
517018,Approved,Meets Policy,437000,17.43
517019,Rejected,Policy Review,0,0.0
517020,Rejected,Low Credit Score,0,0.0
517021,Rejected,High Risk,0,0.0
517022,Rejected,High Risk,0,0.0
517023,Rejected,High Risk,0,0.0
517024,Rejected,Low Credit Score,0,0.0
517025,Approved,Meets Policy,1183000,17.97
517026,Rejected,Policy Review,0,0.0
517027,Rejected,High Risk,0,0.0
517028,Approved,Meets Policy,1026000,16.85
517029,Rejected,High Risk,0,0.0
517030,Rejected,Policy Review,0,0.0
517031,Rejected,High Risk,0,0.0
517032,Manual Review,High Risk,0,0.0
517033,Rejected,High Risk,0,0.0
517034,Approved,Meets Policy,239000,15.3
517035,Approved,Meets Policy,938000,10.27
517036,Rejected,High Risk,0,0.0
517037,Rejected,High Risk,0,0.0
517038,Rejected,Low Income,0,0.0
517039,Rejected,High Risk,0,0.0
