app_id,id,type,amount,tenure,channel
517928,132224,Home,3731000,48,Branch
517929,139827,Business,1264000,48,Branch
517930,115168,Business,1749000,48,Mobile App
517931,111155,Home,4575000,12,Partner
517932,108845,Personal,532000,120,Partner
517933,116967,Personal,287000,24,Branch
517934,123551,Auto,1478000,24,Branch
517935,104481,Home,1454000,24,Mobile App
517936,114177,Personal,355000,48,Mobile App
517937,138613,Home,2311000,24,Website
517938,102155,Business,1456000,60,Mobile App
517939,110483,Home,1654000,24,Partner
517940,110300,Education,1130000,120,Partner
517941,122383,Auto,697000,12,Mobile App
517942,115344,Business,257000,48,Branch
517943,106332,Auto,921000,24,Mobile App
517944,129817,Personal,115000,48,Partner
517945,135254,Personal,158000,84,Website
517946,117334,Personal,447000,36,Partner
517947,107337,Home,2122000,24,Mobile App
517948,137968,Business,1093000,120,Branch
517949,132319,Home,4176000,84,Mobile App
517950,131297,Personal,548000,24,Mobile App
517951,129149,Auto,1427000,12,Branch
517952,124830,Home,1961000,48,Website
517953,135597,Personal,336000,48,Partner
517954,113787,Business,569000,120,Partner
517955,131439,Home,1903000,48,Website
517956,126357,Business,996000,36,Branch
517957,108417,Business,1473000,60,Branch
517958,110252,Personal,234000,120,Partner
517959,104205,Home,2095000,12,Branch
517960,125619,Home,881000,60,Website
517961,106308,Auto,283000,36,Branch
517962,121731,Auto,316000,60,Website
517963,128588,Education,493000,24,Branch
517964,128630,Personal,382000,36,Branch
517965,115706,Personal,195000,24,Mobile App
517966,129712,Home,942000,84,Website
517967,112424,Auto,245000,48,Partner
517968,132300,Personal,310000,36,Mobile App
517969,109556,Home,1406000,120,Mobile App
517970,114430,Education,346000,60,Branch
517971,107578,Personal,303000,120,Website
517972,132573,Education,173000,36,Partner
517973,130195,Education,137000,60,Branch
517974,130367,Auto,447000,48,Website
517975,124848,Personal,468000,120,Website
517976,117086,Auto,783000,48,Mobile App
517977,129910,Home,4763000,12,Website
517978,126588,Personal,355000,12,Mobile App
517979,123862,Home,572000,36,Partner
517980,137498,Personal,534000,120,Mobile App
517981,125913,Business,464000,24,Website
517982,116986,Business,407000,24,Mobile App
517983,109650,Auto,520000,48,Branch
517984,107021,Auto,227000,120,Branch
517985,137568,Home,2252000,48,Website
517986,120005,Business,2835000,24,Mobile App
517987,103738,Business,2601000,60,Partner
517988,118244,Personal,565000,12,Branch
517989,121925,Home,1938000,48,Branch
517990,121951,Auto,606000,60,Website
517991,112768,Personal,364000,36,Partner
517992,134746,Home,497000,120,Branch
517993,101498,Home,3561000,12,Website
517994,100151,Personal,490000,36,Branch
517995,138541,Auto,1208000,84,Website
517996,112085,Auto,1759000,120,Partner
517997,122375,Home,1903000,60,Website
517998,111844,Personal,500000,24,Mobile App
517999,115209,Home,1553000,12,Branch
518000,123473,Business,1883000,60,Mobile App
518001,113407,Personal,251000,84,Website
518002,134297,Home,2361000,60,Website
518003,114842,Personal,526000,24,Branch
518004,129175,Personal,483000,24,Mobile App
518005,137165,Personal,118000,60,Mobile App
518006,135144,Auto,1425000,12,Mobile App
518007,117322,Business,865000,24,Website
518008,124927,Home,3519000,12,Website
518009,102368,Business,1033000,48,Website
518010,120567,Education,873000,60,Branch
518011,119459,Personal,76000,12,Mobile App
518012,111277,Personal,360000,24,Website
518013,121909,Business,479000,60,Branch
518014,123510,Auto,602000,12,Mobile App
518015,129101,Personal,541000,48,Partner
518016,136727,Personal,253000,120,Partner
518017,136376,Auto,279000,12,Partner
518018,121231,Personal,433000,24,Website
518019,108016,Business,2054000,84,Mobile App
518020,106651,Personal,262000,12,Branch
518021,121168,Personal,576000,60,Website
518022,108899,Personal,403000,120,Mobile App
518023,102280,Education,1293000,84,Partner
518024,102800,Auto,571000,120,Website
518025,116407,Personal,194000,84,Branch
518026,130580,Home,2822000,36,Partner
518027,121056,Personal,302000,12,Branch
518028,132928,Home,4095000,48,Mobile App
518029,117192,Home,1777000,24,Mobile App
518030,115411,Personal,336000,120,Branch
518031,121162,Personal,458000,60,Branch
518032,129721,Personal,190000,48,Mobile App
518033,108263,Business,2599000,24,Mobile App
518034,114847,Business,1715000,36,Branch
518035,111162,Personal,256000,120,Mobile App
518036,116763,Personal,484000,84,Website
518037,125656,Personal,180000,12,Mobile App
518038,126610,Home,3289000,60,Website
518039,118930,Personal,68000,84,Website
518040,137478,Education,745000,60,Mobile App
518041,108463,Home,2172000,84,Mobile App
518042,100841,Home,2094000,12,Website
518043,116701,Personal,404000,120,Mobile App
518044,125078,Auto,457000,12,Website
518045,106430,Business,2018000,24,Website
518046,109801,Auto,1104000,48,Website
518047,129960,Home,2256000,60,Partner
518048,131736,Home,1539000,12,Mobile App
518049,135300,Business,454000,24,Mobile App
518050,119580,Auto,557000,12,Website
518051,137460,Home,3335000,120,Website
518052,133195,Personal,445000,60,Partner
518053,110209,Home,686000,60,Branch
518054,133243,Personal,239000,48,Website
518055,123613,Home,1484000,84,Mobile App
518056,115240,Home,2829000,84,Website
518057,122640,Education,1342000,60,Mobile App
518058,139914,Personal,104000,84,Mobile App
518059,126365,Business,2822000,12,Branch
518060,100923,Personal,384000,12,Branch
518061,103488,Personal,336000,60,Branch
518062,122325,Personal,525000,120,Partner
518063,129719,Business,1997000,48,Mobile App
518064,120821,Personal,178000,84,Partner
518065,111968,Home,892000,84,Website
518066,116847,Personal,368000,84,Branch
518067,104563,Home,2027000,60,Branch
518068,127257,Education,1171000,24,Branch
518069,112799,Personal,67000,48,Partner
518070,107706,Education,987000,24,Branch
518071,139407,Home,2146000,24,Mobile App
518072,133308,Home,343000,12,Website
518073,123010,Personal,480000,24,Partner
518074,101316,Business,1995000,36,Mobile App
518075,106528,Auto,707000,12,Partner
518076,128196,Personal,303000,12,Branch
518077,125150,Personal,205000,60,Branch
518078,126654,Personal,203000,48,Branch
518079,133550,Business,1489000,84,Mobile App
518080,119708,Auto,1035000,24,Website
518081,116886,Auto,803000,24,Branch
518082,125317,Education,501000,24,Branch
518083,133756,Personal,240000,60,Website
518084,115465,Auto,1137000,36,Branch
518085,123823,Auto,942000,84,Website
518086,121397,Personal,515000,36,Branch
518087,121801,Education,634000,24,Mobile App
518088,115778,Auto,1574000,84,Website
518089,135192,Home,2443000,84,Website
518090,107220,Education,974000,12,Branch
518091,103516,Auto,1219000,48,Website
518092,105426,Business,1026000,60,Website
518093,128470,Home,972000,84,Mobile App
518094,137376,Personal,142000,84,Website
518095,110101,Personal,90000,120,Branch
518096,130265,Home,1665000,120,Website
518097,129355,Home,1986000,120,Website
518098,127399,Business,2654000,48,Partner
518099,126109,Home,2445000,12,Mobile App
518100,139875,Business,2548000,24,Branch
518101,115693,Personal,338000,12,Branch
518102,139593,Education,136000,48,Website
518103,132102,Home,406000,60,Website
518104,114080,Home,2362000,60,Mobile App
518105,129720,Home,4678000,60,Website
518106,102793,Business,969000,36,Website
518107,103992,Business,1141000,48,Partner
518108,127105,Personal,206000,12,Website
518109,134663,Home,2746000,24,Website
518110,126062,Personal,119000,60,Mobile App
518111,110161,Personal,323000,36,Mobile App
518112,106095,Auto,1021000,60,Mobile App
518113,111075,Business,516000,48,Mobile App
518114,117950,Personal,438000,84,Website
518115,133127,Personal,329000,60,Website
518116,126851,Personal,292000,84,Website
518117,133132,Home,4972000,12,Branch
518118,117932,Personal,194000,12,Partner
518119,100053,Education,909000,48,Website
518120,124098,Personal,132000,48,Partner
518121,139902,Auto,1518000,84,Partner
518122,103099,Home,1994000,48,Partner
518123,101535,Personal,151000,36,Branch
518124,128762,Business,2057000,120,Mobile App
518125,100789,Business,1236000,12,Website
518126,135550,Home,1102000,12,Mobile App
518127,132702,Auto,1254000,12,Partner
518128,129868,Home,379000,120,Branch
518129,102234,Home,814000,120,Branch
518130,106539,Business,2219000,12,Website
518131,126554,Home,3004000,24,Partner
518132,118454,Education,432000,120,Mobile App
518133,115332,Personal,371000,120,Website
518134,115344,Business,470000,24,Website
518135,109662,Home,3690000,24,Branch
518136,131743,Business,2624000,84,Mobile App
518137,123614,Home,940000,36,Website
518138,127430,Business,1753000,84,Website
518139,108967,Personal,199000,48,Branch
518140,131590,Business,1719000,84,Branch
518141,105137,Auto,330000,12,Mobile App
518142,101978,Personal,330000,24,Mobile App
518143,123951,Education,890000,48,Branch
518144,124089,Business,1190000,24,Branch
518145,119967,Home,4383000,120,Branch
518146,112770,Home,3321000,60,Branch
518147,119678,Personal,490000,84,Branch
518148,131047,Auto,1153000,24,Branch
518149,119066,Auto,1498000,84,Mobile App
518150,121049,Personal,405000,84,Partner
518151,134510,Home,909000,12,Partner
518152,111206,Home,4120000,48,Mobile App
518153,107401,Auto,389000,12,Partner
518154,138414,Home,1159000,60,Partner
518155,137736,Auto,1042000,12,Branch
518156,138231,Home,3357000,120,Website
518157,135109,Education,1018000,36,Mobile App
518158,109752,Auto,1317000,60,Branch
518159,136202,Personal,546000,60,Branch
518160,122238,Business,803000,24,Website
518161,128201,Personal,429000,24,Branch
518162,134227,Business,2787000,48,Partner
518163,120703,Education,1041000,24,Website
518164,118298,Personal,92000,48,Branch
518165,127571,Personal,213000,120,Website
518166,120109,Education,1322000,84,Mobile App
518167,131351,Education,120000,60,Branch
518168,117799,Auto,1355000,120,Website
518169,121405,Personal,472000,36,Branch
518170,108052,Business,2115000,60,Mobile App
518171,114274,Auto,1348000,24,Mobile App
518172,114424,Education,1037000,48,Partner
518173,103110,Personal,370000,24,Partner
518174,116776,Personal,531000,84,Website
518175,130375,Business,1099000,60,Mobile App
518176,121849,Business,2024000,48,Website
518177,128906,Personal,437000,24,Branch
518178,126469,Personal,420000,36,Mobile App
518179,122432,Auto,1395000,36,Mobile App
518180,133507,Home,1229000,48,Branch
518181,119727,Business,2997000,60,Mobile App
518182,125811,Personal,51000,84,Website
518183,128516,Personal,372000,36,Mobile App
518184,127735,Auto,1173000,24,Website
518185,134164,Personal,400000,24,Website
518186,127336,Education,1373000,60,Branch
518187,137655,Auto,1791000,48,Website
518188,131794,Personal,179000,24,Partner
518189,118265,Personal,55000,84,Mobile App
518190,138931,Auto,262000,48,Website
518191,123556,Personal,216000,36,Website
518192,119391,Personal,358000,24,Website
518193,131428,Home,1091000,12,Partner
518194,114622,Personal,91000,24,Website
518195,112596,Auto,249000,120,Branch
518196,100503,Home,1684000,48,Mobile App
518197,131132,Home,1642000,12,Branch
518198,106428,Personal,515000,120,Website
518199,117559,Home,4419000,36,Mobile App
518200,132573,Personal,397000,84,Mobile App
518201,131580,Auto,530000,84,Website
518202,116578,Personal,415000,60,Branch
518203,132392,Education,872000,60,Partner
518204,117244,Education,1011000,36,Mobile App
518205,112398,Home,1209000,24,Branch
518206,126662,Personal,544000,12,Mobile App
518207,127388,Personal,78000,24,Website
518208,114468,Home,3357000,60,Branch
518209,123312,Auto,644000,48,Mobile App
518210,102659,Auto,616000,24,Mobile App
518211,121935,Education,731000,120,Branch
518212,110702,Home,4067000,36,Mobile App
518213,121707,Auto,1547000,36,Branch
518214,108064,Auto,1670000,120,Mobile App
518215,113037,Auto,438000,120,Partner
518216,100268,Auto,276000,60,Website
518217,122619,Personal,590000,12,Mobile App
518218,108151,Personal,162000,48,Partner
518219,110525,Home,792000,60,Website
518220,121425,Auto,1472000,36,Branch
518221,118980,Home,1286000,36,Partner
518222,119347,Business,2583000,36,Mobile App
518223,102490,Personal,554000,48,Branch
518224,100382,Personal,449000,120,Mobile App
518225,107122,Business,1745000,12,Website
518226,124868,Home,521000,48,Branch
518227,120034,Business,918000,60,Website
518228,122357,Personal,281000,24,Website
518229,119012,Business,2270000,12,Website
518230,122014,Auto,778000,24,Partner
518231,107886,Home,4627000,12,Website
518232,133077,Home,4287000,24,Partner
518233,127461,Education,623000,84,Partner
518234,100612,Home,576000,12,Mobile App
518235,132026,Home,3295000,12,Website
518236,107776,Home,3513000,60,Branch
518237,105723,Home,2218000,84,Mobile App
518238,122111,Home,1533000,120,Website
518239,139233,Auto,1188000,12,Branch
518240,126317,Business,1465000,84,Branch
518241,115232,Education,955000,120,Partner
518242,130399,Personal,573000,36,Website
518243,131482,Personal,523000,12,Branch
518244,120680,Personal,72000,60,Branch
518245,110713,Home,4527000,60,Website
518246,105615,Auto,516000,48,Partner
518247,126633,Auto,655000,84,Website
518248,131523,Auto,1414000,60,Website
518249,133459,Home,1723000,60,Partner
518250,127978,Auto,947000,120,Branch
518251,117069,Auto,1280000,120,Branch
518252,109240,Auto,920000,36,Branch
518253,136293,Business,2531000,120,Partner
518254,108273,Auto,1747000,24,Partner
518255,119494,Personal,447000,84,Branch
518256,131158,Home,2017000,24,Branch
518257,133307,Home,2581000,24,Mobile App
518258,102665,Business,2148000,36,Mobile App
518259,127726,Personal,368000,60,Partner
518260,112435,Home,1840000,24,Mobile App
518261,132229,Auto,1162000,36,Mobile App
518262,137108,Business,742000,60,Mobile App
518263,100875,Personal,533000,36,Mobile App
518264,137551,Auto,406000,60,Mobile App
518265,136734,Personal,334000,48,Branch
518266,118828,Personal,78000,12,Branch
518267,115831,Education,211000,24,Branch
518268,111071,Home,504000,24,Mobile App
518269,109654,Business,2985000,84,Website
518270,113452,Business,2999000,24,Website
518271,138543,Home,1465000,48,Website
518272,121673,Personal,70000,24,Mobile App
518273,105747,Home,3750000,24,Website
518274,109618,Business,1167000,24,Website
518275,130869,Home,4825000,60,Mobile App
518276,139002,Personal,240000,36,Website
518277,114363,Business,1433000,60,Partner
518278,119110,Business,1037000,24,Website
518279,134631,Education,1422000,36,Mobile App
518280,102364,Personal,70000,84,Mobile App
518281,125852,Business,2204000,24,Website
518282,116000,Personal,232000,84,Website
518283,113094,Home,4248000,24,Website
518284,139001,Personal,336000,120,Mobile App
518285,100807,Auto,429000,48,Partner
518286,117302,Education,325000,84,Branch
518287,116685,Education,485000,24,Mobile App
518288,127188,Home,3578000,24,Website
518289,103054,Personal,528000,24,Branch
518290,132342,Business,476000,60,Branch
518291,109106,Personal,211000,12,Mobile App
518292,131292,Personal,361000,120,Mobile App
518293,136186,Business,1358000,60,Branch
518294,123101,Home,3733000,48,Website
518295,128064,Auto,211000,84,Partner
518296,112173,Home,788000,24,Mobile App
518297,129261,Auto,523000,24,Branch
518298,116468,Auto,478000,48,Mobile App
518299,119657,Auto,288000,24,Mobile App
518300,105336,Auto,1307000,120,Partner
518301,124917,Business,2055000,12,Mobile App
518302,128556,Personal,57000,60,Branch
518303,124575,Personal,266000,12,Partner
518304,133163,Personal,485000,48,Website
518305,108473,Education,359000,48,Website
518306,125930,Personal,239000,48,Branch
518307,112131,Personal,99000,120,Branch
518308,101869,Personal,245000,120,Website
518309,138828,Auto,939000,12,Branch
518310,123060,Auto,844000,120,Website
518311,101265,Home,2673000,36,Partner
518312,126122,Auto,574000,120,Mobile App
518313,101996,Personal,451000,24,Branch
518314,139463,Home,1773000,84,Mobile App
518315,104538,Home,4869000,12,Branch
518316,116045,Personal,529000,84,Partner
518317,101899,Personal,130000,12,Website
518318,117785,Education,268000,12,Branch
518319,119186,Personal,545000,120,Mobile App
518320,101727,Personal,161000,60,Mobile App
518321,121781,Personal,443000,12,Website
518322,132176,Personal,278000,60,Website
518323,107962,Personal,457000,36,Mobile App
518324,114019,Personal,128000,12,Partner
518325,120612,Personal,599000,12,Partner
518326,104163,Home,4199000,12,Branch
518327,122051,Home,4906000,36,Website
518328,101868,Personal,312000,120,Mobile App
518329,123888,Home,1119000,60,Mobile App
518330,138433,Auto,1051000,84,Partner
518331,118055,Personal,233000,12,Mobile App
518332,115230,Home,2398000,60,Website
518333,113473,Home,4748000,60,Website
518334,108641,Personal,560000,24,Mobile App
518335,109866,Personal,144000,60,Branch
518336,123163,Home,3554000,48,Branch
518337,103385,Auto,635000,24,Branch
518338,134802,Business,2951000,48,Website
518339,104605,Home,1225000,60,Website
518340,101052,Home,1540000,12,Website
518341,131206,Auto,677000,120,Website
518342,100946,Home,4025000,48,Partner
518343,124815,Personal,215000,48,Partner
518344,118365,Business,610000,12,Website
518345,100037,Education,1416000,36,Branch
518346,104739,Personal,217000,36,Website
518347,114041,Personal,409000,12,Website
518348,109679,Personal,182000,36,Mobile App
518349,132532,Personal,317000,120,Mobile App
518350,126741,Personal,107000,120,Website
518351,138169,Business,1976000,48,Partner
518352,129757,Personal,75000,24,Mobile App
518353,128534,Auto,654000,120,Branch
518354,100259,Personal,344000,36,Mobile App
518355,118033,Personal,476000,60,Website
518356,112462,Education,345000,120,Mobile App
518357,110683,Home,1448000,84,Mobile App
518358,114105,Auto,759000,48,Website
518359,111506,Auto,578000,84,Partner
518360,107969,Auto,349000,24,Branch
518361,117556,Personal,440000,24,Branch
518362,107457,Personal,60000,12,Website
518363,125293,Personal,212000,36,Website
518364,101303,Education,834000,24,Mobile App
518365,101276,Personal,266000,120,Mobile App
518366,122240,Business,2191000,12,Branch
518367,102221,Education,1066000,84,Partner
518368,116400,Personal,592000,12,Mobile App
518369,131170,Home,2784000,120,Mobile App
518370,104853,Business,2569000,24,Branch
518371,118041,Personal,261000,84,Mobile App
518372,139214,Home,1140000,120,Website
518373,124496,Education,283000,24,Partner
518374,125548,Business,399000,24,Partner
518375,103601,Business,2096000,84,Branch
518376,100640,Auto,1676000,24,Website
518377,107371,Personal,269000,12,Website
518378,104109,Home,373000,48,Partner
518379,127984,Home,529000,120,Website
518380,125709,Personal,484000,60,Branch
518381,117601,Auto,725000,84,Mobile App
518382,118702,Business,801000,84,Partner
518383,100046,Auto,531000,60,Website
518384,122955,Home,3729000,24,Branch
518385,101028,Personal,325000,84,Mobile App
518386,107985,Business,723000,84,Mobile App
518387,139820,Auto,658000,24,Mobile App
518388,127160,Personal,59000,84,Partner
518389,120738,Home,3095000,84,Partner
518390,131524,Auto,1233000,120,Partner
518391,110847,Education,158000,24,Mobile App
518392,131455,Business,1342000,60,Website
518393,131487,Education,1237000,36,Branch
518394,100249,Personal,349000,60,Branch
518395,106601,Auto,858000,24,Website
518396,121275,Auto,372000,48,Mobile App
518397,112975,Home,1186000,24,Branch
518398,103242,Education,328000,24,Website
518399,125232,Education,1225000,48,Website
518400,110526,Home,576000,12,Mobile App
518401,114139,Education,444000,36,Mobile App
518402,132867,Home,3370000,60,Mobile App
518403,139704,Auto,1170000,12,Partner
518404,110602,Auto,1029000,120,Partner
518405,108109,Business,2817000,12,Mobile App
518406,119424,Business,1518000,60,Mobile App
518407,139704,Personal,110000,12,Branch
518408,104517,Personal,98000,12,Mobile App
518409,121093,Personal,599000,48,Mobile App
518410,110420,Business,2586000,36,Partner
518411,124817,Personal,419000,12,Mobile App
518412,130483,Home,1326000,12,Mobile App
518413,121992,Home,943000,84,Website
518414,118690,Home,4194000,36,Branch
518415,110167,Auto,1358000,36,Partner
518416,115189,Personal,505000,24,Branch
518417,128914,Home,2188000,120,Mobile App
518418,104177,Personal,362000,36,Website
518419,110971,Home,2553000,48,Partner
518420,115663,Education,1045000,120,Mobile App
518421,116006,Personal,92000,24,Mobile App
518422,135126,Education,1456000,60,Mobile App
518423,105456,Personal,522000,12,Partner
518424,105296,Personal,304000,60,Mobile App
518425,130460,Business,2938000,24,Website
518426,138035,Auto,430000,12,Branch
518427,132757,Business,2795000,24,Mobile App
518428,110917,Personal,318000,60,Branch
518429,116136,Business,288000,48,Branch
518430,109085,Auto,362000,60,Mobile App
518431,116917,Business,1248000,60,Website
518432,136484,Business,276000,48,Branch
518433,128579,Home,4156000,84,Partner
518434,102165,Education,892000,24,Website
518435,130373,Auto,1677000,12,Mobile App
518436,103094,Personal,564000,60,Branch
518437,124645,Business,2597000,36,Branch
518438,137612,Home,2555000,48,Website
518439,125293,Education,693000,48,Mobile App
518440,102504,Personal,122000,48,Website
518441,124930,Education,440000,48,Branch
518442,132495,Auto,1090000,24,Website
518443,124268,Home,1212000,84,Branch
518444,110708,Auto,384000,84,Mobile App
518445,132453,Business,440000,36,Partner
518446,132776,Auto,604000,24,Mobile App
518447,126008,Personal,394000,120,Branch
518448,120138,Business,2487000,48,Branch
518449,121937,Personal,85000,84,Branch
518450,101757,Home,1500000,24,Mobile App
518451,106534,Home,2854000,24,Website
518452,118809,Business,2526000,36,Branch
518453,105821,Personal,507000,84,Branch
518454,136146,Business,254000,84,Branch
518455,125243,Personal,560000,84,Partner
518456,123878,Home,1965000,12,Website
518457,130834,Education,447000,36,Website
518458,135444,Personal,576000,60,Partner
518459,130438,Personal,134000,84,Branch
518460,108325,Personal,452000,60,Branch
518461,108511,Business,2122000,36,Branch
518462,127423,Auto,486000,48,Mobile App
518463,125285,Education,563000,24,Branch
518464,123178,Personal,456000,24,Website
518465,104277,Home,2993000,60,Website
518466,112042,Auto,561000,84,Website
518467,119691,Education,826000,84,Partner
518468,121959,Personal,487000,60,Branch
518469,137560,Business,1405000,36,Website
518470,107612,Auto,788000,84,Branch
518471,139758,Personal,500000,60,Partner
518472,131403,Personal,469000,48,Website
518473,117847,Home,3355000,60,Partner
518474,108788,Personal,523000,24,Branch
518475,125975,Auto,1303000,60,Mobile App
518476,121544,Education,1358000,12,Branch
518477,102638,Auto,345000,24,Website
518478,134334,Business,1713000,48,Branch
518479,131129,Education,1181000,24,Partner
518480,114900,Business,2452000,60,Partner
518481,116961,Home,2999000,24,Branch
518482,103984,Home,3470000,12,Mobile App
518483,115761,Personal,194000,36,Mobile App
518484,107643,Home,945000,120,Branch
518485,126469,Home,828000,120,Partner
518486,134037,Auto,270000,48,Website
518487,108892,Education,1371000,120,Website
518488,129319,Education,224000,24,Mobile App
518489,112367,Home,4841000,84,Branch
518490,108055,Home,3264000,12,Website
518491,133673,Education,1497000,120,Mobile App
518492,104614,Personal,593000,60,Mobile App
518493,131331,Home,978000,60,Branch
518494,131637,Personal,320000,60,Website
518495,104414,Auto,223000,24,Mobile App
518496,100759,Personal,322000,12,Mobile App
518497,114330,Education,1100000,120,Branch
518498,100337,Education,143000,120,Mobile App
518499,101046,Personal,469000,120,Branch
518500,133325,Auto,1755000,84,Mobile App
518501,127818,Home,3905000,84,Branch
518502,107815,Personal,563000,84,Website
518503,122573,Home,2877000,84,Partner
518504,124607,Personal,87000,84,Website
518505,100867,Home,2986000,120,Mobile App
518506,100860,Personal,216000,36,Branch
518507,103268,Auto,1147000,24,Partner
518508,134301,Home,684000,120,Mobile App
518509,127055,Home,2525000,60,Branch
518510,102400,Business,574000,48,Website
518511,106980,Home,4881000,84,Branch
518512,111177,Home,2571000,120,Website
518513,110111,Auto,480000,24,Branch
518514,127673,Auto,1310000,60,Website
518515,119720,Home,1954000,48,Mobile App
518516,118402,Home,304000,12,Mobile App
518517,136285,Auto,1648000,120,Mobile App
518518,106740,Home,4279000,36,Website
518519,114262,Auto,916000,48,Partner
518520,117839,Education,1499000,120,Mobile App
518521,120931,Home,1636000,12,Website
518522,101706,Home,1459000,120,Website
518523,109122,Auto,1448000,120,Mobile App
518524,107660,Auto,354000,24,Website
518525,116447,Personal,288000,36,Branch
518526,124161,Auto,1103000,24,Mobile App
518527,108609,Home,4544000,36,Branch
518528,114835,Personal,98000,36,Branch
518529,130051,Home,3384000,24,Branch
518530,102119,Auto,781000,84,Website
518531,137009,Business,1922000,84,Mobile App
518532,135123,Auto,1177000,60,Mobile App
518533,101929,Education,1217000,84,Website
518534,136306,Home,1421000,36,Partner
518535,136915,Business,697000,84,Partner
518536,138062,Personal,384000,48,Branch
518537,103739,Personal,413000,84,Branch
518538,135911,Education,445000,84,Website
518539,112728,Home,4000000,84,Mobile App
518540,121060,Education,573000,24,Branch
518541,102712,Personal,187000,48,Mobile App
518542,134706,Business,1706000,48,Mobile App
518543,118917,Personal,321000,12,Mobile App
518544,115675,Business,361000,48,Mobile App
518545,131892,Education,1369000,120,Mobile App
518546,139266,Education,936000,120,Branch
518547,103643,Business,695000,120,Partner
518548,105684,Personal,465000,84,Website
518549,139136,Business,2709000,36,Website
518550,102064,Personal,295000,36,Website
518551,129588,Personal,119000,48,Partner
518552,126659,Business,2494000,120,Mobile App
518553,112869,Home,3795000,60,Mobile App
518554,139328,Home,2412000,84,Branch
518555,134168,Home,2937000,24,Website
518556,138048,Home,2887000,48,Partner
518557,128275,Home,3974000,48,Branch
518558,133400,Home,440000,36,Branch
518559,135149,Business,1098000,48,Website
518560,120516,Personal,504000,36,Branch
518561,127023,Business,2579000,48,Mobile App
518562,133119,Education,486000,36,Mobile App
518563,124532,Auto,1031000,36,Mobile App
518564,138160,Personal,140000,60,Branch
518565,132110,Home,2135000,60,Website
518566,111935,Home,2505000,24,Website
518567,139924,Home,2264000,24,Website
518568,122788,Auto,371000,12,Mobile App
518569,116667,Education,226000,36,Branch
518570,121459,Business,2342000,120,Mobile App
518571,125669,Personal,317000,60,Website
518572,130857,Business,1735000,36,Mobile App
518573,107180,Home,1371000,60,Website
518574,135684,Auto,799000,36,Website
518575,134444,Personal,482000,48,Branch
518576,117628,Personal,584000,120,Branch
518577,136754,Personal,553000,60,Mobile App
518578,131109,Auto,776000,84,Website
518579,103414,Business,2529000,120,Partner
518580,132974,Business,1264000,12,Branch
518581,105237,Personal,331000,120,Branch
518582,137219,Home,477000,48,Branch
518583,113187,Business,2186000,48,Mobile App
518584,113219,Education,306000,36,Branch
518585,121253,Personal,599000,12,Branch
518586,129666,Home,2439000,84,Mobile App
518587,117369,Auto,1292000,84,Branch
518588,102081,Home,4524000,36,Website
518589,117599,Auto,1291000,12,Branch
518590,134255,Personal,135000,48,Website
518591,135639,Education,1473000,12,Branch
518592,108858,Home,602000,84,Website
518593,101074,Auto,1621000,36,Website
518594,139337,Home,3818000,48,Branch
518595,122471,Auto,1348000,84,Partner
518596,137357,Education,616000,12,Website
518597,134984,Personal,184000,48,Mobile App
518598,113000,Home,4892000,48,Branch
518599,137740,Auto,1601000,120,Mobile App
518600,115591,Personal,562000,24,Branch
518601,128217,Personal,432000,48,Mobile App
518602,126856,Business,1593000,36,Mobile App
518603,118564,Home,1710000,24,Website
518604,137835,Personal,520000,48,Website
518605,113029,Personal,521000,84,Mobile App
518606,103341,Business,1478000,48,Branch
518607,101764,Education,275000,60,Mobile App
518608,104641,Home,909000,60,Branch
518609,132431,Home,2732000,60,Mobile App
518610,129122,Personal,510000,60,Partner
518611,101972,Business,521000,12,Website
518612,115197,Personal,497000,36,Branch
518613,110192,Business,1940000,60,Branch
518614,104939,Business,1089000,36,Mobile App
518615,117699,Personal,598000,36,Website
518616,100384,Auto,298000,24,Branch
518617,133703,Personal,471000,24,Branch
518618,122965,Personal,329000,84,Branch
518619,137571,Auto,707000,12,Branch
518620,113058,Education,1003000,84,Branch
518621,100209,Business,647000,60,Branch
518622,109992,Home,553000,12,Mobile App
518623,103293,Personal,562000,12,Branch
518624,124216,Auto,734000,36,Website
518625,137293,Home,3047000,84,Website
518626,137756,Personal,480000,60,Website
518627,139405,Home,2140000,120,Website
518628,112475,Personal,61000,24,Mobile App
518629,103683,Auto,1095000,48,Website
518630,100115,Auto,708000,84,Website
518631,118101,Education,1349000,12,Website
518632,134980,Auto,1243000,48,Branch
518633,113239,Auto,533000,24,Mobile App
518634,100629,Business,267000,24,Branch
518635,118300,Home,4107000,36,Branch
518636,117546,Education,545000,24,Mobile App
518637,136314,Personal,316000,120,Website
518638,109015,Business,2739000,24,Branch
518639,107890,Auto,364000,60,Website
518640,135227,Personal,150000,60,Website
518641,111183,Auto,558000,120,Mobile App
518642,122953,Personal,215000,24,Website
518643,101557,Education,1379000,36,Mobile App
518644,136773,Personal,67000,24,Branch
518645,114456,Business,1901000,48,Website
518646,135937,Education,1323000,48,Branch
518647,113067,Personal,477000,84,Website
518648,121186,Personal,367000,24,Mobile App
518649,115789,Business,522000,24,Mobile App
518650,102969,Business,2728000,84,Website
518651,101918,Auto,323000,12,Partner
518652,102038,Business,649000,36,Branch
518653,115821,Business,342000,36,Mobile App
518654,126779,Business,1604000,120,Mobile App
